C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_53_745.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_53_745.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_53_745.jpg, 0, 1, 0, 10.32534
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_53_849.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_53_849.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_53_849.jpg, 0.1734636, 1, 0, 11.52088
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_53_956.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_53_956.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_53_956.jpg, 0.4514416, 1, 0, 12.33151
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_058.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_058.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_058.jpg, 0.2266648, 1, 0, 13.51824
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_166.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_166.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_166.jpg, 0, 1, 0, 14.84328
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_271.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_271.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_271.jpg, 0, 1, 0, 15.81209
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_380.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_380.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_380.jpg, 0, 1, 0, 17.09178
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_491.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_491.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_491.jpg, 0, 1, 0, 18.15714
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_592.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_592.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_592.jpg, 0, 1, 0, 19.18102
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_695.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_695.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_695.jpg, 0, 1, 0, 20.1995
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_801.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_801.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_801.jpg, 0, 1, 0, 21.40751
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_54_902.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_54_902.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_54_902.jpg, -0.083937, 1, 0, 22.40258
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_014.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_014.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_014.jpg, -0.3760656, 1, 0, 23.29998
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_117.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_117.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_117.jpg, -0.1476921, 1, 0, 24.249
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_221.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_221.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_221.jpg, 0, 1, 0, 25.39352
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_327.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_327.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_327.jpg, 0.126651, 1, 0, 26.33773
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_434.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_434.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_434.jpg, 0.4124652, 1, 0, 27.15729
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_535.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_535.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_535.jpg, 0.1877106, 1, 0, 28.04937
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_640.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_640.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_640.jpg, 0, 1, 0, 29.14907
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_746.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_746.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_746.jpg, -0.0375411, 1, 0, 30.06219
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_849.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_849.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_849.jpg, -0.3461079, 1, 0, 30.15862
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_55_957.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_55_957.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_55_957.jpg, -0.270474, 1, 0, 30.18476
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_059.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_059.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_059.jpg, 0, 1, 0, 30.18756
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_166.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_166.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_166.jpg, 0, 1, 0, 30.18965
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_270.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_270.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_270.jpg, 0, 1, 0, 30.19011
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_381.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_381.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_381.jpg, 0, 1, 0, 30.19011
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_489.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_489.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_489.jpg, 0, 1, 0, 30.19005
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_596.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_596.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_596.jpg, 0, 1, 0, 30.19027
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_710.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_710.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_710.jpg, 0, 1, 0, 30.1902
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_814.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_814.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_814.jpg, 0, 1, 0, 30.1903
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_56_919.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_56_919.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_56_919.jpg, 0, 1, 0, 30.19022
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_030.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_030.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_030.jpg, 0, 1, 0, 30.19024
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_137.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_137.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_137.jpg, 0, 1, 0, 30.19049
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_241.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_241.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_241.jpg, 0, 1, 0, 30.19037
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_340.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_340.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_340.jpg, 0, 1, 0, 30.1907
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_450.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_450.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_450.jpg, 0, 1, 0, 30.19046
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_552.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_552.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_552.jpg, -0.1519395, 1, 0, 30.18379
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_661.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_661.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_661.jpg, -0.1975561, 1, 0, 30.18653
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_764.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_764.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_764.jpg, 0, 1, 0, 30.18918
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_866.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_866.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_866.jpg, 0, 1, 0, 30.19037
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_57_967.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_57_967.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_57_967.jpg, 0, 1, 0, 30.19046
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_069.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_069.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_069.jpg, -0.1382637, 1, 0, 30.18597
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_172.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_172.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_172.jpg, -0.4447452, 1, 0, 30.15069
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_272.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_272.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_272.jpg, -0.5485053, 1, 0, 30.15338
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_381.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_381.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_381.jpg, -0.1877131, 1, 0, 30.19493
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_490.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_490.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_490.jpg, 0, 1, 0, 30.18732
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_603.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_603.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_603.jpg, -0.3332088, 1, 0, 30.1745
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_709.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_709.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_709.jpg, -0.01545836, 1, 0, 30.18976
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_810.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_810.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_810.jpg, 0, 1, 0, 30.18719
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_58_915.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_58_915.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_58_915.jpg, 0, 1, 0, 30.19036
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_59_018.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_59_018.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_59_018.jpg, -0.273639, 1, 0, 30.17368
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_59_130.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_59_130.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_59_130.jpg, -0.6393291, 1, 0, 30.12236
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_59_242.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_59_242.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_59_242.jpg, -0.705183, 1, 0, 30.14637
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_59_349.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_59_349.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_59_349.jpg, -0.3842721, 1, 0, 30.19889
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_59_459.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_59_459.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_59_459.jpg, -0.0845286, 1, 0, 30.19224
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_59_569.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_59_569.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_59_569.jpg, 0, 1, 0, 30.18876
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_59_673.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_59_673.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_59_673.jpg, 0, 1, 0, 30.19095
C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\center_2024_12_15_23_58_59_778.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\left_2024_12_15_23_58_59_778.jpg, C:\Users\Aditya Gupta\Downloads\DATADRIVE\IMG\right_2024_12_15_23_58_59_778.jpg, 0, 1, 0, 30.18757
